ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans1120;EuclideanDistance;true;false;false;true;11;1.742;0.3739;1.4847000000000001;0.6159;0.0536;0.0417;28.32
FuzzyCMeans1120;EuclideanDistance;true;false;true;false;11;15.2477;0.0;1.6840000000000002;0.0;0.030500000000000003;0.0;61.39
FuzzyCMeans1120;EuclideanDistance;true;true;false;false;11;14.5684;0.6437;20.514300000000002;4.5484;0.2403;0.0436;1001.3
FuzzyCMeans1120;EuclideanDistance;true;true;false;true;11;1.377;0.037000000000000005;10.7042;0.3388;0.5508000000000001;0.0422;103.11
FuzzyCMeans1120;EuclideanDistance;true;true;true;false;11;9908.4128;596.1459;99908.26370000001;4613.9093;0.6609;0.046200000000000005;108.51
FuzzyCMeans1220;CosineDistance;false;false;false;false;12;3.3979000000000004;0.24480000000000002;3.8765;0.3388;0.0944;0.0296;35.69
FuzzyCMeans1220;CosineDistance;false;false;false;true;12;6.5042;0.1061;6.7453;0.0941;0.0094;0.013900000000000001;12.26
FuzzyCMeans1220;CosineDistance;false;false;true;false;12;80.6987;2.3585000000000003;82.51230000000001;2.2989;-0.0392;0.0195;12.25
FuzzyCMeans1220;CosineDistance;false;true;false;false;12;46.3979;4.7504;71.4672;5.4697000000000005;-0.0675;0.0655;47.73
FuzzyCMeans1220;CosineDistance;false;true;false;true;12;7.9085;0.7339;11.267800000000001;0.9584;-0.197;0.0543;6.14
FuzzyCMeans1220;CosineDistance;false;true;true;false;12;61641.689900000005;6409.9151;83187.4499;7590.6458;-0.2275;0.060200000000000004;5.98
FuzzyCMeans1220;CosineDistance;true;false;false;false;12;3.4219000000000004;0.2732;3.898;0.3881;0.0942;0.029900000000000003;39.95
FuzzyCMeans1220;CosineDistance;true;false;false;true;12;6.0615000000000006;0.11180000000000001;6.1961;0.1258;-0.009600000000000001;0.0132;12.67
FuzzyCMeans1220;CosineDistance;true;false;true;false;12;77.3241;1.9129;78.06020000000001;2.1934;-0.0528;0.0227;11.99
FuzzyCMeans1220;CosineDistance;true;true;false;false;12;34.507200000000005;3.9659;61.234;4.2211;7.0E-4;0.0671;47.12
