ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
FuzzyCMeans1320;CosineDistance;false;true;false;true;13;1.4056;0.1721;2.2613000000000003;0.26280000000000003;-0.1681;0.053200000000000004;16.34
FuzzyCMeans1320;CosineDistance;false;true;true;false;13;10233.2695;1563.0124;14544.9966;1885.998;-0.2506;0.0562;16.63
FuzzyCMeans1320;CosineDistance;true;false;false;false;13;3.5302000000000002;0.182;3.9545000000000003;0.23320000000000002;0.0497;0.0298;155.29
FuzzyCMeans1320;CosineDistance;true;false;false;true;13;6.0341000000000005;0.2003;6.0972;0.3513;-0.025400000000000002;0.0167;29.38
FuzzyCMeans1320;CosineDistance;true;false;true;false;13;71.2946;4.8855;71.26700000000001;6.8573;-0.0826;0.022500000000000003;30.82
FuzzyCMeans1320;CosineDistance;true;true;false;false;13;33.432500000000005;4.2177;64.1975;5.2493;0.0307;0.0805;201.11
FuzzyCMeans1320;CosineDistance;true;true;false;true;13;0.9033;0.1489;2.3488;1.0258;-0.0286;0.0935;59.21
FuzzyCMeans1320;CosineDistance;true;true;true;false;13;4536.9332;1357.1434000000002;7319.5873;2164.3043000000002;-0.1587;0.0752;19.52
FuzzyCMeans1320;EuclideanDistance;false;false;false;false;13;1.0436;0.2441;0.36150000000000004;0.2412;0.0216;0.020200000000000003;331.02
FuzzyCMeans1320;EuclideanDistance;false;false;false;true;13;1.2153;0.23340000000000002;1.1547;0.3808;0.0112;0.0297;101.23
FuzzyCMeans1320;EuclideanDistance;false;false;true;false;13;11.6357;0.0;1.079;0.0;0.025400000000000002;0.0;216.52
FuzzyCMeans1320;EuclideanDistance;false;true;false;false;13;18.1586;1.3626;47.0751;7.2689;0.2967;0.0438;3692.12
FuzzyCMeans1320;EuclideanDistance;false;true;false;true;13;0.3955;0.0103;2.6189;0.168;0.4681;0.0522;261.53
FuzzyCMeans1320;EuclideanDistance;false;true;true;false;13;9105.7696;1754.0952;60177.58;6844.0361;0.6239;0.05;302.41
FuzzyCMeans1320;EuclideanDistance;true;false;false;false;13;0.7792;0.25270000000000004;0.2146;0.19110000000000002;0.0327;0.0205;346.16
FuzzyCMeans1320;EuclideanDistance;true;false;false;true;13;1.1702000000000001;0.1597;0.8677;0.2564;0.009600000000000001;0.0222;85.7
FuzzyCMeans1320;EuclideanDistance;true;false;true;false;13;11.485000000000001;0.0;1.0426;0.0;0.0228;0.0;189.81
FuzzyCMeans1320;EuclideanDistance;true;true;false;false;13;12.279900000000001;0.8365;27.1813;6.2847;0.3176;0.0489;3646.45
FuzzyCMeans1320;EuclideanDistance;true;true;false;true;13;0.32270000000000004;0.0478;1.8649;0.14650000000000002;0.5036;0.0297;230.45
FuzzyCMeans1320;EuclideanDistance;true;true;true;false;13;4845.024600000001;1745.7162;27137.734800000002;6100.3827;0.6435000000000001;0.046400000000000004;307.37
